,Confirmation,Annee,SemaineDebut,NomOpe,DateDebutConso,DateFinConso,Enseigne,DirectionRegionale,ZoneCVR,SecteurCM,NomMagasin,Superficie,CodeMagasin,CAMagasin,IndiceMagPromophile,CodeSAPProduit,EANProduit,NomProduit,UmbrellaBrand,NBPotsParUC,FlagInno,DureeEnJoursDepuisLancement,TotalVentesMarqueUC,IndiceMarquePromophile,VentesTotalesProductBrandEnUC,Mecanique,EncodageMecaniquePromo,BaselineOSA,PreviUCRetouche,CodeLot,TauxDeDegradation,NBJours,NBCodesJoues,MaxVentesEANPasseeEnUC,VentesUC
3476,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 15,TERRITOIRE  1540,CARREFOUR ST MALO,6500.0,C_34686,270626.3900000002,0.19523722832175666,146085,3033491460852,ACTIMEL SAV FRAI 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1462323.467076052,0,33.0,12,17,,
3477,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 21,TERRITOIRE  2120,CARREFOUR AUCHY LES MINES,6500.0,C_35016,350827.01999999996,0.25559903916223586,146085,3033491460852,ACTIMEL SAV FRAI 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1462323.467076052,0,33.0,12,17,,
3478,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 26,TERRITOIRE  2630,CARREFOUR DIJON,6500.0,C_34922,491730.26,0.23182917891451854,146085,3033491460852,ACTIMEL SAV FRAI 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1462323.467076052,0,33.0,12,17,,
3479,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 14,TERRITOIRE  1440,CARREFOUR CHATEAUROUX,6500.0,C_34946,384084.15,0.20998496598740715,146085,3033491460852,ACTIMEL SAV FRAI 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1462323.467076052,0,33.0,12,17,,
3480,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 11,TERRITOIRE  1110,CARREFOUR LESCAR,6500.0,C_34840,473028.06,0.20041069095100117,146085,3033491460852,ACTIMEL SAV FRAI 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1462323.467076052,0,33.0,12,17,,
3481,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 17,TERRITOIRE 1710,CARREFOUR TOUQUES,,C_470139,253271.70999999996,0.13927336891280137,146085,3033491460852,ACTIMEL SAV FRAI 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1462323.467076052,0,33.0,12,17,,
3482,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 21,TERRITOIRE  2140,CARREFOUR CONDE S/L`ESCAUT,2500.0,C_34932,357507.89000000013,0.26259079505242283,146085,3033491460852,ACTIMEL SAV FRAI 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1462323.467076052,0,33.0,12,17,,
3483,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 28,TERRITOIRE  2810,CARREFOUR SARTROUVILLE,6500.0,C_34720,626955.6400000001,0.2686511263521036,146085,3033491460852,ACTIMEL SAV FRAI 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1462323.467076052,0,33.0,12,17,,
3484,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 15,TERRITOIRE  1520,CARREFOUR VANNES,6500.0,C_34656,308270.7599999999,0.21558868208820658,146085,3033491460852,ACTIMEL SAV FRAI 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1462323.467076052,0,33.0,12,17,,
3485,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 14,TERRITOIRE  1430,CARREFOUR ANGERS GD MAINE,6500.0,C_35032,372333.63,0.22904760936324256,146085,3033491460852,ACTIMEL SAV FRAI 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1462323.467076052,0,33.0,12,17,,
3486,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 21,TERRITOIRE  2130,CARREFOUR LILLE (EURALILLE),6500.0,C_34832,339433.4199999999,0.2498025636352591,146085,3033491460852,ACTIMEL SAV FRAI 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1462323.467076052,0,33.0,12,17,,
3487,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 36,TERRITOIRE  3630,CARREFOUR LE CRES -RN113,6500.0,C_376367,304881.90000000026,0.195660789210475,146085,3033491460852,ACTIMEL SAV FRAI 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1462323.467076052,0,33.0,12,17,,
3488,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 33,TERRITOIRE  3330,CARREFOUR ST EGREVE,6500.0,C_34696,530521.2700000003,0.2084956048683364,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3489,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 11,TERRITOIRE  1120,CARREFOUR DAX (IN),2500.0,C_72175,156065.21000000017,0.22262738815427657,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3490,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 13,TERRITOIRE  1310,CARREFOUR EVREUX GUICHAINVILLE,6500.0,C_34906,501432.7200000003,0.2122990038434387,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3491,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 21,TERRITOIRE  2110,CARREFOUR ARMENTIERES,2500.0,C_35020,292242.49,0.2603333900323184,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3492,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 27,TERRITOIRE  2720,CARREFOUR COLLEGIEN,6500.0,C_34934,858164.92,0.2586201971146979,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3493,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 23,TERRITOIRE  2320,CARREFOUR VENETTE,6500.0,C_34652,726053.12,0.24216404291427004,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3494,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 35,TERRITOIRE  3520,CARREFOUR DIGNE LES BAINS,6500.0,C_354599,283699.2099999998,0.21291692273311358,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3495,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 24,TERRITOIRE  2420,CARREFOUR MONTEREAU FAULT YONN,2500.0,C_34802,154948.71999999994,0.27074802351510235,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3496,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 35,TERRITOIRE  3530,CARREFOUR MARSEILLE BONNEVEINE,6500.0,C_34820,559712.4899999998,0.21204253344081855,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3497,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 24,TERRITOIRE  2420,CARREFOUR VILLIERS EN BIERE,15000.0,C_34640,826811.72,0.18474305087294335,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3498,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 17,TERRITOIRE 1720,CARREFOUR BARENTIN,6500.0,C_35006,670029.5500000005,0.2604842656839317,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3499,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 11,TERRITOIRE  1120,CARREFOUR TARNOS (IN),2500.0,C_72137,298746.85000000015,0.16806064929080478,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3500,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 36,TERRITOIRE  3610,CARREFOUR ORANGE,6500.0,C_34768,397723.5100000001,0.17789549527607798,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3501,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 27,TERRITOIRE  2720,CARREFOUR CHELLES,6500.0,C_34944,525540.5899999999,0.23714088805749728,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3502,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 12,TERRITOIRE  1220,CARREFOUR GUERET,2500.0,C_34876,156347.99999999997,0.19390643073364014,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3503,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 28,TERRITOIRE  2810,CARREFOUR CHAMBOURCY,6500.0,C_34958,901227.0900000004,0.2097531161612106,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3504,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 22,TERRITOIRE  2220,CARREFOUR L`ISLE ADAM,6500.0,C_34864,432192.0600000003,0.20616049472009257,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3505,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 33,TERRITOIRE  3310,CARREFOUR L`ISLE D`ABEAU,6500.0,C_34870,603937.61,0.2808403155103182,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3506,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 13,TERRITOIRE  1330,CARREFOUR MONTLUCON,6500.0,C_34796,84216.30000000002,0.14750169458700493,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3507,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 28,TERRITOIRE  2820,CARREFOUR LES ULIS,6500.0,C_34842,831460.17,0.20793842222994985,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3508,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 35,TERRITOIRE  3530,CARREFOUR OLLIOULES,6500.0,C_34770,651111.9899999998,0.23026390035578734,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3509,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 25,TERRITOIRE  2530,CARREFOUR CHALONS EN CHAMPAGNE,6500.0,C_34964,533465.2500000001,0.25467336612641417,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3510,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 26,TERRITOIRE  2620,CARREFOUR CHALEZEULE,6500.0,C_34970,386538.64000000013,0.1934958315393949,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3511,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 27,TERRITOIRE  2720,CARREFOUR PONTAULT COMBAULT,6500.0,C_34756,906852.4400000005,0.2512330347627729,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3512,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 25,TERRITOIRE  2530,CARREFOUR CHARLEVILLE MEZIERES,6500.0,C_34954,561167.8200000002,0.3127913051847167,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3513,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 17,TERRITOIRE 1720,CARREFOUR MONT ST AIGNAN,6500.0,C_34806,720736.8800000002,0.1908782352691998,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3514,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 25,TERRITOIRE  2530,CARREFOUR REIMS TINQUEUX,6500.0,C_34740,424719.3900000001,0.2267042569680126,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3515,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 16,TERRITOIRE  1620,CARREFOUR FOUGERES,6500.0,C_34896,238415.60000000003,0.22093023255813954,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3516,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 15,TERRITOIRE  1540,CARREFOUR RENNES ALMA,6500.0,C_34738,287518.29000000004,0.21011605866116856,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3517,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 13,TERRITOIRE  1330,CARREFOUR NEVERS MARZY,6500.0,C_34784,377794.9499999997,0.23371781308737585,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3518,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 36,TERRITOIRE  3630,CARREFOUR ST JEAN DE VEDAS,6500.0,C_34690,476180.66000000015,0.2140211983379432,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3519,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 36,TERRITOIRE  3610,CARREFOUR AVIGNON,6500.0,C_35010,201496.35999999984,0.2237044433349975,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3520,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 25,TERRITOIRE  2530,CARREFOUR RETHEL,2500.0,C_34736,224207.24,0.26454712616406667,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3521,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 35,TERRITOIRE  3530,CARREFOUR TOULON GRAND VAR,6500.0,C_34668,703562.52,0.2330439754366482,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3522,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 11,TERRITOIRE  1120,CARREFOUR BAYONNE,1200.0,C_397711,238686.74999999994,0.14125748793050555,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3523,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 17,TERRITOIRE 1740,CARREFOUR BERCK,6500.0,C_34996,258364.03999999998,0.1982189455739078,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3524,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 14,TERRITOIRE  1420,CARREFOUR CHOLET,6500.0,C_34940,222220.75999999995,0.25705918701808117,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3525,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 33,TERRITOIRE  3320,CARREFOUR CHAMBERY CHAMNORD,6500.0,C_34960,416303.08000000025,0.23553599945303685,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3526,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 13,TERRITOIRE  1320,CARREFOUR SARAN,6500.0,C_34722,583613.0800000004,0.2964261196979468,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3527,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 26,TERRITOIRE  2640,CARREFOUR SENS MAILLOT,2500.0,C_34716,203180.58,0.21697753028708713,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3528,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 16,TERRITOIRE  1640,CARREFOUR HEROUVILLE ST CLAIR,6500.0,C_34872,404061.57999999996,0.2743528871190075,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3529,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 23,TERRITOIRE  2310,CARREFOUR AULNAY S/S BOIS,15000.0,C_35014,664011.6499999996,0.27150256339381496,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3530,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 34,TERRITOIRE  3420,CARREFOUR NICE-LINGOSTIERE,15000.0,C_34782,930271.2700000006,0.2129134219773622,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3531,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 31,TERRITOIRE  3140,CARREFOUR ANNECY,6500.0,C_35024,677596.2199999999,0.2127312685709701,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3532,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 26,TERRITOIRE  2630,CARREFOUR QUETIGNY,15000.0,C_34748,677308.3800000007,0.24162468856886463,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3533,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 13,TERRITOIRE  1320,CARREFOUR ORLEANS,6500.0,C_34766,259223.98999999976,0.20736050074219237,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3534,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 37,TERRITOIRE 3740,CARREFOUR PORTET S/GARONNE,15000.0,C_34752,499398.66999999975,0.2580966921119593,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3535,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 15,TERRITOIRE  1530,CARREFOUR ST BRIEUC LANGUEUX,6500.0,C_34702,384735.2500000001,0.25055103991757927,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
3536,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 15,TERRITOIRE  1530,CARREFOUR GRACES GUINGAMP,2500.0,C_34884,175053.57000000004,0.21804658233346003,146086,3033491460869,ACTIMEL NAT 100X6,ACTIMEL,6,0,329,2358852,0.47339807669154316,1671395,Lot virtuel 3 pour 2,10,,1616064.4462153884,0,33.0,12,17,,
